CustomerID,Age,Subscription_Length_Months,Monthly_Bill,Total_Usage_GB,Support_Calls,Contract_Type,Payment_Method,Has_Additional_Services,Churn
1706,71,52,137.27,231.5,8,One Year,PayPal,1,0
1707,39,3,136.8,475.94,6,One Year,PayPal,0,0
1708,22,18,107.67,166.94,2,Two Year,Debit Card,0,1
1709,73,41,79.04,263.93,5,Month-to-Month,UPI,1,0
1710,50,14,148.74,38.19,2,Month-to-Month,UPI,0,0
1711,53,31,66.74,426.19,5,Two Year,PayPal,0,1
1712,64,27,113.15,206.98,7,Two Year,PayPal,1,0
1713,37,17,92.34,350.42,8,Two Year,UPI,1,1
1714,36,55,62.56,341.28,1,One Year,Credit Card,0,0
1715,52,46,195.19,338.29,5,Two Year,PayPal,1,0
1716,69,29,59.16,253.72,2,Two Year,Credit Card,1,0
1717,60,36,68.77,139.12,6,Month-to-Month,PayPal,1,0
1718,34,37,40.7,312.73,3,Month-to-Month,Debit Card,0,0
1719,62,26,166.37,480.91,4,One Year,PayPal,1,1
1720,60,53,121.45,417.06,9,One Year,Debit Card,0,0
1721,51,17,126.48,54.83,5,One Year,Credit Card,1,0
1722,26,22,165.91,12.08,7,One Year,UPI,1,1
1723,43,25,75.15,249.74,1,Two Year,Credit Card,1,0
1724,19,2,46.79,388.03,3,Two Year,Credit Card,0,1
1725,70,55,47.7,157.29,3,One Year,Credit Card,0,0
1726,26,22,149.2,350.77,5,One Year,Debit Card,1,0
1727,26,5,126.68,465.99,3,Month-to-Month,PayPal,1,0
1728,57,4,49.2,229.76,4,Month-to-Month,UPI,0,0
1729,34,36,37.56,122.46,4,Month-to-Month,Credit Card,1,0
1730,18,6,32.93,458.92,7,One Year,Credit Card,0,0
1731,42,52,129.28,236.4,3,Month-to-Month,Credit Card,1,0
1732,60,21,10.02,204.22,5,One Year,Debit Card,0,0
1733,57,13,13.48,177.0,6,Two Year,Debit Card,1,0
1734,59,54,84.02,211.8,7,One Year,Debit Card,0,0
1735,42,37,141.36,336.99,8,Two Year,PayPal,1,0
1736,56,55,142.06,217.14,9,Two Year,PayPal,1,0
1737,52,25,91.72,162.45,7,One Year,Credit Card,1,0
1738,20,26,141.3,371.95,3,Month-to-Month,UPI,1,0
1739,67,55,109.01,101.88,3,One Year,Debit Card,1,0
1740,54,39,195.62,101.37,9,Month-to-Month,PayPal,1,0
1741,61,20,40.87,348.37,4,Two Year,PayPal,0,1
1742,61,33,124.13,433.42,2,Two Year,UPI,1,0
1743,68,14,103.34,120.98,1,Two Year,Debit Card,1,0
1744,47,56,46.95,95.97,1,Two Year,PayPal,1,0
1745,55,36,152.5,335.32,8,One Year,UPI,1,0
1746,51,17,62.35,310.59,7,Two Year,UPI,0,0
1747,29,21,82.52,223.9,5,Month-to-Month,Debit Card,0,1
1748,36,46,81.22,48.38,8,Month-to-Month,Debit Card,1,0
1749,54,16,56.4,46.35,4,Two Year,Debit Card,1,0
1750,61,46,91.83,388.78,9,One Year,Credit Card,1,0
1751,66,16,99.94,226.16,0,Two Year,PayPal,1,0
1752,34,56,151.4,429.05,7,Two Year,UPI,1,0
1753,27,20,155.36,287.58,2,Month-to-Month,Credit Card,1,0
1754,74,29,40.13,309.56,8,One Year,Debit Card,0,0
1755,72,28,122.63,467.13,0,One Year,PayPal,0,1
1756,66,8,180.28,82.73,2,Month-to-Month,PayPal,0,0
1757,64,24,30.67,271.74,0,Month-to-Month,Credit Card,0,0
1758,29,3,99.85,29.54,0,Month-to-Month,UPI,1,0
1759,33,25,152.57,179.78,5,One Year,Credit Card,1,1
1760,41,19,126.18,74.48,3,Month-to-Month,PayPal,0,0
1761,36,33,29.11,94.32,9,Month-to-Month,UPI,0,1
1762,25,2,85.36,467.43,3,Month-to-Month,Credit Card,1,0
1763,48,15,106.38,305.54,4,Two Year,Credit Card,0,1
1764,38,22,199.21,446.13,2,One Year,Debit Card,0,1
1765,34,10,43.94,222.04,1,One Year,PayPal,1,0
1766,40,18,196.66,299.02,9,Two Year,Debit Card,0,0
1767,54,22,81.47,16.53,7,One Year,Debit Card,1,0
1768,71,46,48.06,235.02,6,Month-to-Month,UPI,0,0
1769,33,49,88.68,282.25,9,Two Year,UPI,1,0
1770,23,27,126.66,8.88,3,Month-to-Month,PayPal,1,0
1771,25,13,50.56,394.85,1,Month-to-Month,UPI,1,0
1772,42,33,65.37,148.06,8,Month-to-Month,PayPal,0,0
1773,35,5,172.36,226.52,7,Month-to-Month,UPI,0,0
1774,42,26,199.81,268.05,3,One Year,Debit Card,0,0
1775,29,13,70.45,496.1,4,Two Year,PayPal,0,0
1776,32,27,38.28,50.04,9,Two Year,Debit Card,1,0
1777,43,57,160.7,277.86,5,Month-to-Month,UPI,0,0
1778,58,14,124.09,265.53,3,Two Year,Debit Card,1,0
1779,62,24,29.08,34.92,1,Two Year,UPI,0,0
1780,43,3,189.89,317.15,4,Month-to-Month,Credit Card,1,0
1781,64,47,24.83,143.78,0,Month-to-Month,Debit Card,1,0
1782,49,51,128.82,52.33,6,One Year,PayPal,1,0
1783,27,49,90.55,89.73,8,One Year,Debit Card,0,0
1784,33,30,115.76,411.89,2,Month-to-Month,Debit Card,0,1
1785,24,35,50.51,52.51,5,One Year,PayPal,1,0
1786,34,48,140.74,233.73,8,One Year,PayPal,0,0
1787,40,14,192.35,98.04,3,Two Year,Credit Card,1,0
1788,43,12,97.1,81.58,5,Month-to-Month,UPI,0,0
1789,38,28,109.36,103.25,2,Two Year,UPI,0,0
1790,39,44,55.56,246.65,8,Two Year,PayPal,0,1
1791,24,29,179.45,119.28,6,Month-to-Month,Debit Card,0,1
1792,31,43,194.52,48.82,6,Two Year,UPI,1,0
1793,32,17,159.4,400.8,3,One Year,PayPal,0,1
1794,70,40,113.13,270.14,5,One Year,PayPal,0,0
1795,24,49,191.79,78.85,7,One Year,Credit Card,0,1
1796,26,21,39.23,235.98,5,One Year,Debit Card,1,1
1797,68,57,100.91,34.65,5,One Year,Credit Card,1,1
1798,65,23,112.15,290.42,3,Two Year,Credit Card,1,1
1799,25,20,103.46,170.48,7,Month-to-Month,Debit Card,1,0
1800,67,11,162.46,52.21,9,Two Year,PayPal,1,0
1801,40,57,137.38,92.23,7,Two Year,Debit Card,1,0
1802,46,57,34.07,173.18,8,One Year,Credit Card,0,1
1803,35,34,75.83,403.3,5,One Year,Credit Card,1,1
1804,48,10,74.42,87.29,1,Two Year,Debit Card,1,0
1805,47,10,117.47,55.28,3,Two Year,Credit Card,0,0
1806,69,43,65.38,258.21,3,Month-to-Month,PayPal,0,0
1807,56,6,32.28,279.57,7,Month-to-Month,PayPal,0,0
1808,52,36,134.2,45.58,4,Month-to-Month,Debit Card,0,0
1809,35,24,171.7,142.6,3,Month-to-Month,Debit Card,1,0
1810,59,12,187.01,131.75,7,Month-to-Month,PayPal,1,0
1811,56,43,194.79,93.52,2,One Year,UPI,1,0
1812,34,55,158.41,158.16,1,Month-to-Month,UPI,1,0
1813,31,23,36.54,19.04,3,Two Year,UPI,0,0
1814,48,27,172.09,325.95,0,One Year,Debit Card,1,0
1815,41,58,85.99,494.25,0,Two Year,PayPal,1,0
1816,52,57,148.68,317.21,4,One Year,PayPal,0,0
1817,61,45,110.94,180.86,0,One Year,PayPal,0,0
1818,62,37,167.44,334.12,3,Month-to-Month,PayPal,0,0
1819,51,6,90.85,285.97,7,Two Year,Debit Card,1,1
1820,20,1,21.74,423.46,7,Month-to-Month,PayPal,1,0
1821,54,6,115.8,311.13,1,Two Year,PayPal,0,0
1822,60,50,42.55,317.22,2,Two Year,Credit Card,0,0
1823,57,22,193.45,111.22,2,Month-to-Month,Credit Card,1,1
1824,43,41,110.12,208.11,0,Month-to-Month,Credit Card,1,0
1825,72,24,115.18,172.54,2,One Year,Credit Card,0,0
1826,40,25,182.38,6.21,7,One Year,Debit Card,1,0
1827,61,15,128.67,156.98,5,One Year,UPI,1,0
1828,56,26,67.52,243.29,4,Two Year,Credit Card,1,0
1829,32,8,66.26,300.12,9,Month-to-Month,Credit Card,0,0
1830,73,51,105.3,467.32,8,One Year,Credit Card,0,0
1831,66,24,174.66,119.94,6,Month-to-Month,Debit Card,0,1
1832,21,48,161.0,76.64,5,One Year,UPI,0,0
1833,46,38,192.92,434.79,4,One Year,PayPal,0,0
1834,39,6,23.66,470.95,4,Month-to-Month,Credit Card,1,0
1835,42,54,60.98,244.23,9,One Year,UPI,0,0
1836,30,35,25.24,58.05,8,Month-to-Month,PayPal,1,0
1837,35,42,152.71,242.95,9,One Year,Credit Card,1,1
1838,50,1,36.76,55.17,5,Month-to-Month,Debit Card,0,0
1839,33,46,28.98,441.65,3,One Year,Debit Card,0,0
1840,62,36,116.72,354.22,3,One Year,Debit Card,0,1
1841,59,58,88.18,120.95,3,Two Year,PayPal,0,1
1842,61,12,145.87,443.4,5,Month-to-Month,Debit Card,0,0
1843,19,38,102.53,319.13,0,One Year,UPI,1,1
1844,72,11,90.81,476.66,8,Two Year,PayPal,0,1
1845,52,12,90.85,490.25,1,Month-to-Month,Debit Card,1,1
1846,59,42,175.66,2.14,1,One Year,UPI,0,0
1847,51,50,85.09,60.55,4,One Year,UPI,0,0
1848,47,39,73.35,273.69,3,One Year,Credit Card,1,0
1849,72,7,74.32,477.95,2,Month-to-Month,Credit Card,0,0
1850,30,11,47.35,497.12,4,Two Year,UPI,0,1
1851,30,36,173.53,283.92,6,One Year,Credit Card,1,0
1852,35,52,37.86,87.31,9,Two Year,Credit Card,0,0
1853,49,31,182.64,81.94,1,Month-to-Month,PayPal,0,0
1854,49,33,63.86,382.05,5,Month-to-Month,Debit Card,0,0
1855,52,13,180.89,296.17,3,One Year,PayPal,0,0
1856,56,18,160.26,274.61,1,One Year,PayPal,0,0
1857,63,41,120.58,233.15,0,One Year,Credit Card,1,0
1858,69,58,137.2,362.7,7,Two Year,Debit Card,1,0
1859,46,56,71.91,429.1,4,Two Year,PayPal,0,1
1860,66,24,119.1,151.83,9,One Year,PayPal,1,0
1861,46,9,65.56,110.85,1,Month-to-Month,PayPal,1,0
1862,70,31,86.43,335.26,7,Month-to-Month,PayPal,0,0
1863,61,55,155.29,457.41,2,One Year,Debit Card,0,0
1864,74,41,56.35,174.4,6,Two Year,Credit Card,1,0
1865,33,10,169.38,136.59,1,Month-to-Month,UPI,1,0
1866,73,2,81.42,113.44,6,Two Year,Credit Card,1,1
1867,61,38,111.11,127.62,3,One Year,UPI,0,0
1868,64,15,188.97,67.9,9,Two Year,PayPal,1,0
1869,74,3,139.44,298.59,0,Two Year,UPI,1,0
1870,27,43,132.66,140.77,4,Two Year,Debit Card,1,0
1871,47,31,145.21,307.66,3,Month-to-Month,Debit Card,0,0
1872,42,6,184.44,41.97,7,Two Year,PayPal,1,0
1873,56,3,57.22,58.17,0,Two Year,Debit Card,0,0
1874,37,56,126.52,268.3,1,Two Year,PayPal,0,0
1875,22,11,86.07,256.01,4,One Year,UPI,0,0
1876,18,15,12.25,136.12,9,Two Year,Credit Card,1,0
1877,47,45,33.81,413.65,9,Two Year,Credit Card,0,0
1878,66,52,71.75,93.93,1,Month-to-Month,UPI,0,0
1879,20,28,117.35,180.65,0,One Year,Credit Card,1,0
1880,62,10,177.48,277.98,5,Two Year,PayPal,0,0
1881,31,38,160.31,433.67,9,Month-to-Month,UPI,0,0
1882,73,47,115.13,209.57,3,Month-to-Month,PayPal,0,0
1883,47,57,24.04,199.6,4,Two Year,Credit Card,0,0
1884,67,50,64.32,289.98,2,Month-to-Month,PayPal,0,0
1885,21,50,79.67,158.69,9,Month-to-Month,Debit Card,0,0
1886,35,7,128.13,354.73,5,Month-to-Month,Credit Card,1,0
1887,54,15,22.34,124.72,3,Month-to-Month,Debit Card,1,0
1888,42,18,110.74,411.69,5,Two Year,Debit Card,0,0
1889,65,18,181.28,136.54,4,Two Year,UPI,0,0
1890,18,52,144.03,496.35,1,Month-to-Month,UPI,1,0
1891,70,41,161.44,158.57,3,Two Year,PayPal,1,0
1892,63,24,139.52,439.47,1,Two Year,PayPal,0,1
1893,32,2,49.25,198.98,4,Month-to-Month,Credit Card,0,1
1894,26,40,30.99,123.4,2,Month-to-Month,PayPal,0,1
1895,32,20,167.6,113.47,5,Month-to-Month,PayPal,1,1
1896,66,34,142.15,425.17,4,Two Year,UPI,1,1
1897,74,43,119.26,154.72,1,Two Year,UPI,1,1
1898,41,26,45.96,169.61,9,One Year,Debit Card,0,0
1899,21,7,124.64,98.9,7,One Year,PayPal,1,0
1900,29,38,15.95,480.68,5,Month-to-Month,UPI,0,1
1901,54,30,32.58,122.75,8,One Year,Credit Card,0,0
1902,54,42,69.26,124.1,2,Two Year,PayPal,0,1
1903,60,5,94.31,471.98,3,One Year,Credit Card,1,1
1904,23,11,32.91,450.5,7,One Year,Debit Card,1,1
1905,56,1,32.79,124.83,6,Month-to-Month,Debit Card,0,0
1906,73,34,147.92,432.43,7,Two Year,UPI,0,0
1907,63,56,118.25,125.29,8,Two Year,UPI,0,0
1908,41,1,111.41,42.69,7,Two Year,Debit Card,1,0
1909,28,19,95.96,410.27,7,Two Year,Credit Card,1,1
1910,30,2,195.54,385.89,5,One Year,Debit Card,0,1
1911,51,21,19.46,147.69,1,Month-to-Month,Debit Card,0,1
1912,42,20,44.32,45.52,6,One Year,UPI,1,0
1913,24,23,133.03,103.62,3,Two Year,PayPal,0,0
1914,69,21,35.91,385.64,2,Month-to-Month,UPI,0,1
1915,21,24,121.98,482.39,3,Month-to-Month,UPI,1,0
1916,25,4,117.87,129.87,3,Two Year,Credit Card,1,1
1917,37,12,194.49,409.22,2,Two Year,Debit Card,1,0
1918,46,22,177.84,114.35,8,Month-to-Month,PayPal,0,0
1919,71,20,189.66,339.96,2,Two Year,PayPal,0,1
1920,70,18,31.58,42.26,1,Two Year,UPI,1,0
1921,68,1,174.95,292.86,0,Two Year,UPI,1,0
1922,62,30,34.53,134.96,0,Two Year,Debit Card,0,0
1923,63,33,130.26,462.96,4,Month-to-Month,Credit Card,1,0
1924,27,24,146.81,145.23,4,Month-to-Month,Debit Card,1,0
1925,60,14,40.56,199.52,8,One Year,PayPal,1,0
1926,51,36,130.21,420.42,3,One Year,Credit Card,0,0
1927,74,5,19.97,219.42,4,Month-to-Month,UPI,1,0
1928,43,11,65.72,119.59,5,One Year,UPI,0,0
1929,58,24,185.02,274.0,9,Two Year,PayPal,1,0
1930,66,31,42.63,420.08,6,Two Year,Debit Card,0,0
1931,20,55,22.4,216.87,8,Month-to-Month,Credit Card,0,0
1932,73,13,94.3,66.88,5,One Year,Debit Card,1,0
1933,23,16,171.62,191.85,0,Two Year,Debit Card,0,1
1934,22,24,24.57,477.26,7,One Year,Debit Card,0,0
1935,22,13,77.55,36.47,1,Month-to-Month,UPI,1,0
1936,71,24,180.96,204.52,8,Month-to-Month,PayPal,0,0
1937,64,54,32.45,324.19,6,One Year,Credit Card,1,0
1938,40,26,69.03,39.72,6,Month-to-Month,Credit Card,1,0
1939,66,2,157.9,172.8,9,Two Year,PayPal,0,1
1940,26,16,113.21,470.32,9,Two Year,Credit Card,0,0
1941,52,38,168.14,15.8,4,One Year,Credit Card,0,0
1942,37,46,31.2,376.0,7,One Year,Debit Card,0,0
1943,66,1,184.91,420.77,9,Month-to-Month,Debit Card,1,1
1944,59,49,187.63,138.89,0,Month-to-Month,PayPal,1,0
1945,52,11,39.51,107.75,2,One Year,Credit Card,1,1
1946,67,51,16.44,457.45,8,Month-to-Month,PayPal,0,0
1947,35,35,198.07,382.12,0,One Year,PayPal,1,0
1948,34,43,101.63,57.13,7,One Year,PayPal,1,0
1949,41,29,118.69,106.49,5,Two Year,PayPal,1,0
1950,20,37,127.02,310.87,9,Month-to-Month,Debit Card,0,0
1951,49,17,160.04,210.0,4,One Year,UPI,0,0
1952,52,58,164.28,252.34,5,Two Year,PayPal,0,0
1953,55,54,46.85,475.8,4,One Year,Credit Card,0,0
1954,30,39,54.96,210.41,8,Month-to-Month,UPI,1,0
1955,73,42,176.6,440.9,1,Two Year,Debit Card,0,0
1956,64,28,165.71,330.54,9,Month-to-Month,UPI,1,0
1957,42,29,127.35,61.25,5,Two Year,UPI,0,1
1958,26,43,198.99,372.38,3,Month-to-Month,Debit Card,1,0
1959,21,3,149.68,260.34,2,One Year,PayPal,0,1
1960,31,52,51.01,112.94,4,One Year,UPI,1,0
1961,54,10,170.86,145.13,1,One Year,Debit Card,1,1
1962,51,59,88.8,278.89,2,Month-to-Month,Debit Card,0,1
1963,28,42,16.87,301.05,6,Two Year,UPI,0,0
1964,58,14,71.07,484.1,0,Month-to-Month,Debit Card,0,0
1965,73,12,155.07,427.43,1,One Year,UPI,0,0
1966,20,47,192.44,103.32,2,Month-to-Month,UPI,0,0
1967,45,42,62.47,387.11,9,Two Year,Debit Card,0,0
1968,46,30,56.84,4.64,6,One Year,Debit Card,0,0
1969,26,32,117.09,65.34,3,Month-to-Month,Debit Card,0,0
1970,20,32,164.22,100.25,7,One Year,UPI,1,0
1971,42,42,151.84,298.8,7,Month-to-Month,Credit Card,1,0
1972,51,32,116.39,97.75,0,Month-to-Month,Debit Card,0,0
1973,29,26,129.96,182.95,4,One Year,Debit Card,1,0
1974,59,51,56.0,121.77,0,Two Year,PayPal,1,0
1975,26,1,92.19,169.04,6,One Year,Debit Card,0,0
1976,32,56,58.52,471.25,3,Two Year,UPI,0,0
1977,57,58,178.04,498.69,7,One Year,Debit Card,1,0
1978,42,42,31.39,343.02,7,One Year,PayPal,0,0
1979,22,2,139.15,286.37,8,One Year,Credit Card,1,0
1980,28,17,59.45,354.37,5,Month-to-Month,Credit Card,0,0
1981,51,30,100.36,385.94,6,Month-to-Month,Debit Card,1,0
1982,41,56,66.89,369.64,6,Two Year,Credit Card,0,1
1983,32,39,71.42,41.41,4,One Year,UPI,1,0
1984,55,7,59.47,155.49,6,Month-to-Month,Credit Card,0,0
1985,25,52,153.03,172.04,8,Month-to-Month,UPI,1,0
1986,22,27,79.49,184.94,3,One Year,Credit Card,1,0
1987,65,9,148.01,172.48,1,One Year,Credit Card,0,0
1988,43,22,96.65,393.65,7,One Year,UPI,1,0
1989,35,34,113.98,373.93,6,Two Year,UPI,1,0
1990,23,46,113.22,2.8,5,One Year,Debit Card,0,0
1991,54,49,195.41,148.54,6,Month-to-Month,UPI,1,1
1992,65,1,79.74,312.02,2,Month-to-Month,Debit Card,1,0
1993,30,9,49.46,60.57,5,One Year,PayPal,1,0
1994,45,20,183.24,36.06,9,Two Year,UPI,0,0
1995,22,53,43.22,414.28,6,Two Year,Debit Card,1,1
1996,30,19,168.54,226.62,6,Month-to-Month,Debit Card,0,0
1997,34,36,38.54,427.92,4,Two Year,Credit Card,1,1
1998,67,40,135.16,411.86,2,One Year,UPI,0,1
1999,57,45,38.6,446.74,1,Two Year,Credit Card,1,1
2000,62,4,185.39,24.61,6,Two Year,Debit Card,0,1
2001,49,9,117.35,93.47,3,Month-to-Month,UPI,1,0
2002,46,41,72.56,148.42,1,Month-to-Month,Debit Card,1,0
2003,68,22,36.66,68.55,7,Month-to-Month,Credit Card,0,0
2004,20,18,80.53,242.99,1,Two Year,Debit Card,1,0
2005,73,12,143.95,399.59,5,Month-to-Month,Debit Card,1,0
2006,57,42,83.14,475.62,3,Month-to-Month,Credit Card,1,0
2007,51,43,56.76,444.84,8,Two Year,UPI,0,1
2008,57,39,119.71,228.94,4,Two Year,Credit Card,0,0
2009,44,9,89.39,318.43,3,Two Year,UPI,1,0
2010,30,6,41.5,115.73,7,One Year,UPI,0,0
2011,62,19,39.26,201.8,2,One Year,PayPal,1,0
2012,50,48,144.42,435.66,8,Two Year,Debit Card,0,0
2013,23,47,195.19,15.08,7,Month-to-Month,UPI,0,0
2014,41,7,54.29,266.61,7,Two Year,UPI,0,1
2015,36,16,156.9,436.46,9,One Year,Credit Card,1,0
2016,33,5,26.65,61.44,4,Month-to-Month,UPI,1,0
2017,57,16,82.5,491.28,0,One Year,UPI,0,0
2018,45,1,106.27,6.69,9,One Year,Credit Card,0,1
2019,50,51,61.06,443.12,8,One Year,UPI,0,0
2020,65,37,110.62,177.16,1,One Year,Debit Card,0,0
2021,58,39,177.7,66.78,0,Month-to-Month,Debit Card,1,0
2022,30,19,189.44,79.1,5,Two Year,Credit Card,0,0
2023,60,54,29.11,350.74,0,Month-to-Month,UPI,0,0
2024,62,37,61.65,435.42,9,Two Year,Debit Card,0,1
2025,42,17,196.04,320.71,9,Two Year,PayPal,0,0
2026,70,26,61.38,464.4,9,Month-to-Month,Credit Card,1,0
2027,59,22,141.61,421.32,6,Two Year,Credit Card,1,1
2028,53,8,58.16,5.01,6,Month-to-Month,Debit Card,1,0
2029,44,33,77.71,334.88,0,Month-to-Month,Credit Card,1,0
2030,55,2,46.34,152.67,9,Two Year,UPI,0,0
2031,24,30,172.7,227.52,4,Two Year,Debit Card,1,0
2032,22,47,177.7,47.47,2,One Year,PayPal,1,0
2033,60,20,66.41,141.41,1,Two Year,UPI,0,0
2034,62,18,166.48,316.53,4,Two Year,PayPal,1,0
2035,74,43,78.07,109.58,4,Two Year,PayPal,1,0
2036,68,57,28.81,323.94,1,Month-to-Month,Credit Card,1,0
2037,48,10,154.03,461.55,5,One Year,PayPal,1,0
2038,40,24,123.32,2.97,6,One Year,UPI,1,1
2039,59,56,62.13,392.99,0,Month-to-Month,Debit Card,1,0
2040,27,4,58.07,320.84,2,Two Year,Debit Card,0,0
2041,49,37,195.37,23.79,3,Two Year,PayPal,0,0
2042,60,4,173.88,395.19,1,Month-to-Month,PayPal,0,0
2043,70,13,163.86,112.65,9,One Year,Debit Card,0,0
2044,47,25,34.32,133.28,4,Month-to-Month,PayPal,1,0
2045,56,13,153.49,47.21,3,Month-to-Month,UPI,1,1
2046,48,18,50.76,267.42,1,Two Year,PayPal,1,1
2047,35,59,195.7,249.36,0,Month-to-Month,PayPal,1,0
2048,53,24,19.9,173.91,7,Month-to-Month,UPI,1,0
2049,19,2,76.91,84.79,1,Month-to-Month,Debit Card,0,0
2050,31,48,91.44,419.06,3,Two Year,Debit Card,0,0
2051,30,33,166.6,438.25,9,Two Year,PayPal,0,0
2052,46,58,155.58,270.52,4,One Year,Debit Card,1,0
2053,29,19,81.25,122.49,1,One Year,UPI,0,0
2054,56,9,117.46,48.51,9,One Year,PayPal,1,1
2055,19,28,168.76,434.34,8,Two Year,PayPal,0,0
2056,49,35,13.46,48.48,1,One Year,PayPal,0,1
2057,30,57,162.41,7.08,5,Month-to-Month,Credit Card,1,0
2058,63,39,189.91,234.96,6,One Year,Credit Card,0,0
2059,44,10,16.09,365.77,5,Month-to-Month,UPI,1,1
2060,66,1,18.66,229.04,3,One Year,PayPal,0,0
2061,58,42,75.46,26.18,0,Two Year,UPI,1,0
2062,34,21,26.68,345.17,1,Month-to-Month,Credit Card,0,0
2063,57,9,101.06,321.35,9,Month-to-Month,PayPal,1,1
2064,48,47,148.46,340.92,9,Two Year,Credit Card,0,0
2065,51,15,117.71,106.0,5,Month-to-Month,PayPal,1,1
2066,41,35,47.32,397.95,7,One Year,UPI,0,0
2067,62,57,134.41,239.84,2,Two Year,UPI,1,0
2068,52,5,140.12,268.41,6,Month-to-Month,UPI,1,0
2069,65,41,187.16,273.14,8,Two Year,Credit Card,0,0
2070,23,58,37.89,143.76,3,Month-to-Month,UPI,1,1
2071,36,22,141.54,125.44,6,Month-to-Month,Debit Card,1,1
2072,47,41,183.17,2.88,6,Two Year,Debit Card,1,0
2073,24,23,105.3,198.61,9,Month-to-Month,UPI,1,1
2074,27,7,78.74,242.81,8,One Year,UPI,1,0
2075,58,56,42.44,371.53,2,One Year,Credit Card,0,0
2076,49,23,174.69,33.78,0,Month-to-Month,PayPal,0,0
2077,51,44,84.91,462.03,7,Month-to-Month,Credit Card,0,0
2078,45,25,185.73,132.35,3,One Year,Credit Card,1,0
2079,32,27,171.07,183.68,1,Month-to-Month,UPI,1,0
2080,47,41,81.56,24.66,4,Month-to-Month,Debit Card,1,0
2081,54,6,119.04,326.74,3,Two Year,Debit Card,1,1
2082,46,55,15.16,354.61,0,Two Year,Debit Card,1,0
2083,39,34,60.01,464.43,6,One Year,Credit Card,0,0
2084,21,9,144.95,168.75,3,One Year,Debit Card,1,0
2085,37,49,138.8,129.06,7,Two Year,Debit Card,0,0
2086,49,33,77.14,363.18,8,Two Year,UPI,0,0
2087,53,51,163.64,353.55,7,One Year,Debit Card,1,0
2088,67,6,54.81,468.59,0,One Year,PayPal,1,0
2089,21,37,97.64,103.06,7,One Year,UPI,0,0
2090,44,31,99.78,352.79,4,Two Year,PayPal,0,1
2091,34,34,74.76,33.9,0,Two Year,Credit Card,1,0
2092,29,41,191.39,240.44,8,Month-to-Month,Debit Card,1,0
2093,39,29,142.37,60.14,8,One Year,Credit Card,0,0
2094,34,58,112.45,326.75,6,Month-to-Month,Credit Card,0,1
2095,27,14,107.0,300.93,6,One Year,Debit Card,0,0
2096,71,36,40.27,24.89,0,Two Year,UPI,0,1
2097,18,36,80.72,160.15,8,One Year,Credit Card,0,1
2098,39,53,137.83,197.82,0,One Year,Debit Card,1,0
2099,43,15,185.67,124.41,6,Two Year,Debit Card,1,0
2100,73,8,165.13,19.82,8,Two Year,PayPal,1,1
2101,35,26,67.07,159.75,8,One Year,Credit Card,0,1
2102,67,36,92.45,396.42,4,One Year,Credit Card,1,0
2103,31,48,25.75,180.37,5,One Year,Debit Card,1,0
2104,64,21,29.41,162.02,1,One Year,PayPal,1,0
2105,46,28,99.34,470.91,1,One Year,UPI,0,1
2106,29,4,110.74,21.29,9,Two Year,PayPal,1,0
2107,53,16,60.17,383.76,8,One Year,Credit Card,1,0
2108,52,22,132.13,241.81,0,Two Year,PayPal,0,0
2109,69,12,143.64,472.26,9,Month-to-Month,Credit Card,1,0
2110,29,16,66.83,197.04,4,Month-to-Month,UPI,0,1
2111,24,51,154.1,354.17,6,One Year,Credit Card,0,0
2112,46,40,49.06,35.43,9,Month-to-Month,UPI,0,0
2113,28,38,113.41,464.42,5,Two Year,UPI,0,0
2114,50,42,162.81,172.6,5,Month-to-Month,UPI,0,1
2115,23,37,112.03,262.24,5,Month-to-Month,PayPal,1,0
2116,64,29,182.51,69.67,7,Two Year,UPI,1,0
2117,32,18,21.12,472.81,6,One Year,Debit Card,1,0
2118,49,10,121.78,336.65,4,Two Year,Credit Card,1,0
2119,68,42,116.73,27.45,9,Two Year,Credit Card,0,1
2120,28,39,135.47,78.03,1,One Year,Credit Card,1,1
2121,40,18,168.35,200.22,9,Two Year,Credit Card,1,1
2122,43,1,147.91,108.78,5,One Year,UPI,0,0
2123,51,39,160.15,152.66,9,Two Year,PayPal,0,1
2124,63,21,64.88,498.75,4,Month-to-Month,PayPal,0,0
2125,51,1,83.62,329.5,3,One Year,PayPal,1,0
2126,46,15,129.09,461.15,9,One Year,PayPal,0,0
2127,21,4,115.16,218.18,4,Month-to-Month,Credit Card,0,0
2128,34,20,192.61,355.29,8,Month-to-Month,Debit Card,0,0
2129,52,10,45.5,230.12,1,One Year,Debit Card,0,1
2130,30,23,76.74,164.45,5,Month-to-Month,PayPal,1,1
2131,58,41,118.82,259.83,8,Two Year,Credit Card,1,0
2132,56,34,174.91,213.94,9,Two Year,UPI,0,0
2133,32,46,186.58,490.28,4,Two Year,PayPal,1,1
2134,72,48,73.85,248.34,5,Month-to-Month,UPI,1,0
2135,46,33,22.75,405.65,9,Month-to-Month,UPI,0,1
2136,46,34,90.11,333.58,3,Month-to-Month,UPI,0,1
2137,28,39,84.93,240.07,4,One Year,Debit Card,1,1
2138,69,10,197.43,237.34,7,Two Year,PayPal,0,1
2139,49,54,91.9,171.27,0,One Year,Credit Card,1,1
2140,19,20,68.09,53.94,0,One Year,Credit Card,0,1
2141,64,1,79.42,380.85,9,One Year,Credit Card,1,1
